country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID,loc_GroupID,GroupID_location
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10175789,https://mrdata.usgs.gov/mrds,10175789,North Carolina,EPSG:4326,East of Bonnie Mill,Unnamed Tin Float Occurence,"Tin,Lithium","Greisen tin ±W-Mo,Residual placer tin",GEO,ALL283,ALL283,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013871,https://mrdata.usgs.gov/mrds,10013871,Colorado,EPSG:4326,"",Rattlesnake Park,"Lithium,Beryllium","Simple pegmatite,LCT pegmatite,NYF pegmatite",GEO,ALL284,ALL284,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212533,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212343,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188156,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212026",https://mrdata.usgs.gov/mrds,"10212533,10188156,10212026,10212343",California,EPSG:4326,"","1,3","Boron-Borates,Chlorine,Lead,pper,Silver,Lithium,Zinc,Lithium,Silver,pper,Boron-Borates,Zinc,Chlorine,Lead,Silver,Lithium,Boron-Borates,Zinc,Chlorine,pper,Lead,Lithium,Boron-Borates,Lead,Chlorine,Silver,Zinc,pper","Lacustrine clay lithium,Lacustrine evaporite borate,Lacustrine brine lithium,Lacustrine evaporite borate,Lacustrine brine lithium,Lacustrine clay lithium,Lacustrine evaporite carnallite- bischofite,Lacustrine brine lithium,Lacustrine evaporite borate",GEO,ALL285,ALL285,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013739,https://mrdata.usgs.gov/mrds,10013739,Colorado,EPSG:4326,"Sunrise Peak Mine,Traut-Rudin-Anderson Pegmatite",Burroughs Feldspar,"Mica,rare earth elements,Thorium,Beryllium,Feldspar,Bismuth,Lithium,Tantalum,Uranium","LCT pegmatite,Abyssal pegmatite REE,NYF pegmatite,Simple pegmatite",GEO,ALL286,ALL286,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037300,https://mrdata.usgs.gov/mrds,10037300,Nevada,EPSG:4326,"Lawrence Mine,Pole Adit Mine,Pole Canyon Mine Some Descriptions Combine It With the Nearby St.",Mount Wheeler,"Silver,Lithium,Tungsten,Lead,Zinc,rare earth elements,Beryllium,pper","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL287,ALL287,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055733,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177672",https://mrdata.usgs.gov/mrds,"10177672,10055733",South Dakota,EPSG:4326,"","Dike No,Dike No 2","Lithium,Feldspar,Mica,Feldspar,Lithium","Simple pegmatite,LCT pegmatite,LCT pegmatite,Abyssal pegmatite REE,Simple pegmatite",GEO,ALL289,ALL289,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096491,https://mrdata.usgs.gov/mrds,10096491,North Carolina,EPSG:4326,"",John Plonk Farm Tin,"Tin,Feldspar,Quartz,Lithium","Greisen tin ±W-Mo,Residual placer tin",GEO,ALL290,ALL290,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10054687,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201599",https://mrdata.usgs.gov/mrds,"10054687,10201599",Oregon,EPSG:4326,"Vj,Lj,Odc,Am,Jj,Lj,Am,Jj,Vj,Ti,Odc",Aurora Joint Venture,"Uranium,Lithium,Mercury","Lacustrine brine lithium,Lacustrine clay lithium,Coal/peat/bog uranium,Epithermal mercury",GEO,ALL291,ALL291,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230211,https://mrdata.usgs.gov/mrds,10230211,Wyoming,EPSG:4326,"",Black Mountain Spodumene,Lithium,"Greisen beryllium±Li,Lacustrine brine lithium,LCT pegmatite",GEO,ALL293,ALL293,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295591,https://mrdata.usgs.gov/mrds,10295591,Nevada,EPSG:4326,"",Foote ral,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL294,ALL294,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10291425,https://mrdata.usgs.gov/mrds,10291425,Maine,EPSG:4326,"",Plumbago Mountain Area,"Beryllium,Lithium",Greisen beryllium±Li,GEO,ALL295,ALL295,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10267081,https://mrdata.usgs.gov/mrds,10267081,Maine,EPSG:4326,"",Tamn Quarry,"Quartz,Feldspar,Gemstone,Uranium,Lithium,Beryllium","Greisen beryllium±Li,NYF pegmatite,Simple pegmatite",GEO,ALL296,ALL296,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306854,https://mrdata.usgs.gov/mrds,10306854,Maine,EPSG:4326,"",Broome,"Beryllium,Lithium","Greisen beryllium±Li,Pegmatite,LCT pegmatite",GEO,ALL297,ALL297,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10247580,https://mrdata.usgs.gov/mrds,10247580,New Hampshire,EPSG:4326,"",Chickering,"Beryllium,Feldspar,Lithium,Mica","Greisen beryllium±Li,Simple pegmatite,LCT pegmatite,NYF pegmatite",GEO,ALL299,ALL299,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055677,https://mrdata.usgs.gov/mrds,10055677,South Dakota,EPSG:4326,"",Louise,"Mica,Lithium,Feldspar,Tin","LCT pegmatite,Simple pegmatite",GEO,ALL300,ALL300,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145238,https://mrdata.usgs.gov/mrds,10145238,Maine,EPSG:4326,"",Uncle Tom,"Gemstone,Lithium,Beryllium","Simple pegmatite,Greisen beryllium±Li",GEO,ALL302,ALL302,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10210809,https://mrdata.usgs.gov/mrds,10210809,Arizona,EPSG:4326,"",Lithium rals Area,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL304,ALL304,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10018745,https://mrdata.usgs.gov/mrds,10018745,Wyoming,EPSG:4326,"",Carbonate Belle,"Silver,Gold,Lithium,Tellurium,Uranium,Lead,Manganese",Carbonatite niobium,GEO,ALL305,ALL305,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194643,https://mrdata.usgs.gov/mrds,10194643,Maine,EPSG:4326,"",Androsggin unty,"Beryllium,Gemstone,Phosphorus-Phosphates,Lithium,Feldspar","Greisen beryllium±Li,NYF pegmatite,Simple pegmatite",GEO,ALL306,ALL306,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101556,https://mrdata.usgs.gov/mrds,10101556,South Dakota,EPSG:4326,"",Hardesty Homestead,"Mica,Tantalum,Tin,Beryllium,Feldspar,Lithium","Simple pegmatite,NYF pegmatite,LCT pegmatite",GEO,ALL307,ALL307,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222289,https://mrdata.usgs.gov/mrds,10222289,Nevada,EPSG:4326,"Uravada,Kings River Lithium,Montana Mountains,Mcdermitt Caldera Lithium",Kings Valley,"Uranium,Lithium",Lacustrine clay lithium,GEO,ALL308,ALL308,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10291568,https://mrdata.usgs.gov/mrds,10291568,Maine,EPSG:4326,"",Tamn-Waisanen,"Phosphorus-Phosphates,Feldspar,Lithium,Mica,Gemstone",Simple pegmatite,GEO,ALL309,ALL309,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10074668,https://mrdata.usgs.gov/mrds,10074668,North Carolina,EPSG:4326,"",Lithium,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL311,ALL311,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10084620,https://mrdata.usgs.gov/mrds,10084620,Maine,EPSG:4326,Hardin-Keith-Small Prospect,Harden-Keith-Small 1580,Lithium,"Simple pegmatite,LCT pegmatite,Pegmatite Dike",GEO,ALL313,ALL313,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10291155,https://mrdata.usgs.gov/mrds,10291155,Maine,EPSG:4326,"",Hatch Farm,"Gemstone,Phosphorus-Phosphates,Beryllium,Feldspar,Lithium","NYF pegmatite,Simple pegmatite,Greisen beryllium±Li",GEO,ALL314,ALL314,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105453,https://mrdata.usgs.gov/mrds,10105453,Connecticut,EPSG:4326,"",Anderson Mica s and Swanson Lithia,"Mica,Lithium","Pegmatite Dike,Simple pegmatite",GEO,ALL315,ALL315,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078576,https://mrdata.usgs.gov/mrds,10078576,North Carolina,EPSG:4326,"",Allen and Baldwin Tin s,"Feldspar,Lithium,Tin,Quartz",Greisen tin ±W-Mo,GEO,ALL316,ALL316,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021608,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055075",https://mrdata.usgs.gov/mrds,"10055075,10021608",Utah,EPSG:4326,"","Blue Chalk ,Blue Chalk","Lithium,Beryllium,Fluorine-Fluorite,Uranium,Fluorine-Fluorite,Beryllium,Lithium,Uranium",Epithermal beryllium,GEO,ALL318,ALL318,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106017,https://mrdata.usgs.gov/mrds,10106017,North Carolina,EPSG:4326,"",Ka-Mi Tin,"Quartz,Lithium,Feldspar,Tin","Residual placer tin,Greisen tin ±W-Mo",GEO,ALL319,ALL319,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011957,https://mrdata.usgs.gov/mrds,10011957,South Dakota,EPSG:4326,"Sitting Bull,Gold Star Claims,Bull Con,Hector Fraction",Edison,"Beryllium,Lithium,Feldspar,Mica,Tantalum","LCT pegmatite,Simple pegmatite",GEO,ALL321,ALL321,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183871,https://mrdata.usgs.gov/mrds,10183871,California,EPSG:4326,"",Salton Sea KGRA,"Strontium,Barium-Barite,Zinc,Manganese,Lithium,Iron,Potassium","Marine brine potash (±Mg, Li, and so on),Lacustrine brine lithium,Lacustrine brine potash",GEO,ALL324,ALL324,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10248223,https://mrdata.usgs.gov/mrds,10248223,New Mexico,EPSG:4326,"",Zummach,Lithium,"Greisen beryllium±Li,Lacustrine clay lithium",GEO,ALL325,ALL325,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115142,https://mrdata.usgs.gov/mrds,10115142,California,EPSG:4326,"",Lithium,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL326,ALL326,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194229,https://mrdata.usgs.gov/mrds,10194229,Maine,EPSG:4326,"",Pulsifer,"Feldspar,Gemstone,Beryllium,Phosphorus-Phosphates,Lithium","NYF pegmatite,Greisen beryllium±Li,Simple pegmatite",GEO,ALL327,ALL327,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091049,https://mrdata.usgs.gov/mrds,10091049,Colorado,EPSG:4326,"",met,"Lithium,Gemstone,Beryllium",Greisen beryllium±Li,GEO,ALL328,ALL328,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013530,https://mrdata.usgs.gov/mrds,10013530,Colorado,EPSG:4326,"Mica Hill Deposit,Mica Lode,Micalode Mine",Mica Lode,"Feldspar,Mica,Lithium,Bismuth,rare earth elements,Quartz,Beryllium,pper,Tantalum","Greisen beryllium±Li,Simple pegmatite,NYF pegmatite",GEO,ALL329,ALL329,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000045,https://mrdata.usgs.gov/mrds,60000045,New Mexico,EPSG:4326,"Copper Mountain,Dixon,Picuras,Copper Hill,Rinconada,Glenwoody,Penasco,Harding Mine,Copper Ridge,Hondo Canyon",Picuris,"Gold,Kyanite,Bismuth,Silver,Lithium,Tungsten,Tantalum,pper,Calcium,Beryllium","Greisen beryllium±Li,LODE (VEIN),LCT pegmatite",GEO,ALL330,ALL330,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10020422,https://mrdata.usgs.gov/mrds,10020422,Utah,EPSG:4326,"",Roadside,"Lithium,Fluorine-Fluorite,Beryllium,Uranium","Replacement fluorite,Low Iron alkali-calcic,Vein fluorite,Epithermal beryllium",GEO,ALL331,ALL331,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274733,https://mrdata.usgs.gov/mrds,10274733,South Dakota,EPSG:4326,"",Dewey  MS 1699,"Lithium,Mica,Feldspar","Greisen beryllium±Li,LCT pegmatite,Simple pegmatite",GEO,ALL333,ALL333,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145525,https://mrdata.usgs.gov/mrds,10145525,Maine,EPSG:4326,"",Perry,"Lithium,Uranium","LCT pegmatite,Greisen beryllium±Li,Coal/peat/bog uranium",GEO,ALL334,ALL334,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013811,https://mrdata.usgs.gov/mrds,10013811,Colorado,EPSG:4326,Claim: Emerald Gem,Buckhorn Mica,"Beryllium,Mica,Lithium,Tantalum","LCT pegmatite,NYF pegmatite,Simple pegmatite",GEO,ALL338,ALL338,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055770,https://mrdata.usgs.gov/mrds,10055770,South Dakota,EPSG:4326,Dyke Lode,Dike Lode,"Mica,Feldspar,Lithium,Beryllium","LCT pegmatite,Greisen beryllium±Li,Simple pegmatite",GEO,ALL339,ALL339,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027543,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138010",https://mrdata.usgs.gov/mrds,"10138010,10027543",Arizona,EPSG:4326,"Finlayson,Conkling,Taxona,Pit Gold,Van Buren,Astor,Black Hawk,Talmage,Texona,Custrer,East Vulture,Texhoma,Vulture West Extension,Cook,Peach,Vindicator Group,Hamilton,SheridanElmore,Jane Elmore,Sherman,Jane Elmore,East Vulture Extension,Texona,Custer,Vulture Extension,Cook,Talmage,Astor,Hamilton,Texhoma,Black Hawk,Pit GoldEast Vulture,Van Buren,Conkling,SheridanElmore,Peach,Finlayson,Sherman","Vulture ,Vulture","Silver,Tungsten,pper,Lithium,Lead,Zinc,Gold,Vanadium,Molybdenum,Iron,pper,Silver,Vanadium,Zinc,Lithium,Gold,Lead","Vein,Breccia pipe gold,",GEO,ALL340,ALL340,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107756,https://mrdata.usgs.gov/mrds,10107756,Maine,EPSG:4326,"",Bennet Feldspar Quarry,"Gemstone,Lithium,Beryllium,Feldspar,Tantalum","Pegmatite,NYF pegmatite,LCT pegmatite,Simple pegmatite",GEO,ALL341,ALL341,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295995,https://mrdata.usgs.gov/mrds,10295995,New Mexico,EPSG:4326,"",Lepidolite,"Lithium,Tantalum,Beryllium","LCT pegmatite,Greisen beryllium±Li",GEO,ALL342,ALL342,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222878,https://mrdata.usgs.gov/mrds,10222878,New Mexico,EPSG:4326,"",Iron Hole,"Beryllium,Lithium",Greisen beryllium±Li,GEO,ALL343,ALL343,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055680,https://mrdata.usgs.gov/mrds,10055680,South Dakota,EPSG:4326,Sarah Group,Hugo,"Lithium,Tantalum,Feldspar,Beryllium,Mica","NYF pegmatite,LCT pegmatite,Simple pegmatite",GEO,ALL344,ALL344,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055706,https://mrdata.usgs.gov/mrds,10055706,South Dakota,EPSG:4326,Ida Tin,Ida,"Tin,Lithium","Simple pegmatite,Greisen tin ±W-Mo,LCT pegmatite",GEO,ALL345,ALL345,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040413,https://mrdata.usgs.gov/mrds,10040413,Oregon,EPSG:4326,"",Opalite,"Lithium,Mercury,Uranium",Epithermal mercury,GEO,ALL347,ALL347,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078580,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078593",https://mrdata.usgs.gov/mrds,"10078593,10078580",North Carolina,EPSG:4326,"","Mauney and Clark Tin s,Mauney Park Tin","Tin,Lithium,Feldspar,Quartz,Feldspar,Lithium,Quartz,Tin","Greisen tin ±W-Mo,LCT pegmatite,Greisen tin ±W-Mo,Greisen beryllium±Li",GEO,ALL353,ALL353,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10254674,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10254835",https://mrdata.usgs.gov/mrds,"10254835,10254674",Wyoming,EPSG:4326,"",Medicine Bow Mountains,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium,LCT pegmatite,Lacustrine clay lithium,Lacustrine brine lithium,Greisen beryllium±Li,LCT pegmatite",GEO,ALL354,ALL354,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197229,https://mrdata.usgs.gov/mrds,10197229,Nevada,EPSG:4326,Mcdermitt Mine,McDermitt,"Mercury,Lithium",Epithermal mercury,GEO,ALL355,ALL355,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10228096,https://mrdata.usgs.gov/mrds,10228096,Virginia,EPSG:4326,"",(Facility) Sunbright Refinery,Lithium,"Greisen beryllium±Li,LCT pegmatite,Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL356,ALL356,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10226633,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104237",https://mrdata.usgs.gov/mrds,"10226633,10104237",South Dakota,EPSG:4326,"","Giant-Volney ,Giant-Volney","Tin,Tantalum,Feldspar,Lithium,Lithium,Tantalum,Tin","NYF pegmatite,LCT pegmatite,LCT pegmatite,Greisen beryllium±Li",GEO,ALL357,ALL357,GROUP20
