ms_uri,source_id,record_id,country,state_or_province,crs,other_names,site_name,commodity,deposit_type,longitude,latitude,location,GroupID_location,link_method,GroupID_text
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079626,https://mrdata.usgs.gov/mrds,10079626,Guatemala,"",EPSG:4326,"",Guatemala,"","Laterite nickel,Vein ± replacement nickel",-89.15005,15.36749,POINT (-89.1500499999999789 15.3674900000000001),131,GEO,https://mrdata.usgs.gov/mrds102
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070524,https://mrdata.usgs.gov/mrds,10070524,United States,Idaho,EPSG:4326,"Conica II,Beliel Group,Blackbird Mine",Ludwig,",pper,balt",Vein cobalt ± Ni,-114.33783,45.09179,POINT (-114.3378299999999825 45.0917899999999960),466,GEO,https://mrdata.usgs.gov/mrds2940
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255782,https://mrdata.usgs.gov/mrds,10255782,Australia,Western Australia,EPSG:4326,"",Kingston,"","Black shale nickel ± Mo- PGE,Laterite nickel,Ophiolite nickel-copper-PGE",121.53252,-27.16297,POINT (121.5325200000000194 -27.1629700000000014),293,GEO,https://mrdata.usgs.gov/mrds178
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155721,https://mrdata.usgs.gov/mrds,10155721,United States,Washington,EPSG:4326,"Lorna   Claim,St Lawrence Claim,Donald  Claim,Mackinaw Claims 1 To 7,Weden Creek,Mackinaw Group,Blue Bell Claim,Banner  Claim,Osceolo Claim,Albion  Claim,Mackinau Metals,Banner Extension Claim,Taft Copper Nickel Mine,Lenox   Claim",Mackinaw Metals,",pper,Silver,,Gold,balt",Vein ± replacement nickel,-121.44311,47.98121,POINT (-121.4431099999999901 47.9812099999999973),686,GEO,https://mrdata.usgs.gov/mrds1064
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096538,https://mrdata.usgs.gov/mrds,10096538,Madagascar,"",EPSG:4326,"",Madagascar,",, ,,,,balt",Laterite nickel,48.1844,-18.78019,POINT (48.1843999999999895 -18.7801900000000046),29,GEO,https://mrdata.usgs.gov/mrds660
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152931,https://mrdata.usgs.gov/mrds,10152931,United States,Oregon,EPSG:4326,"Tincup Iron Depost,Chetco Group",Tincup Iron,",,,Iron","Magnetite- dominant IOA,U-M layered intrusion iron-titanium- vanadium",-123.91366,42.31092,POINT (-123.9136599999999930 42.3109200000000030),749,GEO,https://mrdata.usgs.gov/mrds2065
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133101,https://mrdata.usgs.gov/mrds,10133101,Canada,Ontario,EPSG:4326,"",(Facility) pper Cliff Refinery,"","U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-81.01648,46.49999,POINT (-81.0164800000000014 46.4999900000000039),752,GEO,https://mrdata.usgs.gov/mrds1578
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070075,https://mrdata.usgs.gov/mrds,10070075,Canada,Ontario,EPSG:4326,"","","","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE",-81.41646,46.49999,POINT (-81.4164600000000007 46.4999900000000039),751,GEO,https://mrdata.usgs.gov/mrds647
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159158,https://mrdata.usgs.gov/mrds,10159158,Philippines,"",EPSG:4326,"Mangidong Deposit,Rio Tuba Mine,Western Highland Deposit",Guintalungan,"",Laterite nickel,117.3863,8.55495,POINT (117.3863000000000056 8.5549499999999998),189,GEO,https://mrdata.usgs.gov/mrds1814
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304990,https://mrdata.usgs.gov/mrds,10304990,Zimbabwe,"",EPSG:4326,"",Madziwa,",pper","Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE",31.66132,-16.99707,POINT (31.6613199999999928 -16.9970699999999972),297,GEO,https://mrdata.usgs.gov/mrds321
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183655,https://mrdata.usgs.gov/mrds,10183655,Japan,"",EPSG:4326,"",(Facility) Shisaka Jim,"pper,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE",133.26558,33.53204,POINT (133.2655799999999999 33.5320400000000021),128,GEO,https://mrdata.usgs.gov/mrds969
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141912,https://mrdata.usgs.gov/mrds,10141912,United States,California,EPSG:4326,"Donovan,Vulture,Mccann,Pacific,Sobrante,Pine Ridge",Flaming Arrow,"","Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel,Volcanogenic manganese",-120.3313,38.09931,POINT (-120.3312999999999988 38.0993100000000027),702,GEO,https://mrdata.usgs.gov/mrds2291
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280535,https://mrdata.usgs.gov/mrds,10280535,Japan,"",EPSG:4326,"",(Facility) Hyuga Ferronickel,"","Arc U-M intru- sion nickel- copper-PGE,Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE",131.38224,32.24881,POINT (131.3822399999999675 32.2488099999999989),127,GEO,https://mrdata.usgs.gov/mrds341
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024584,https://mrdata.usgs.gov/mrds,10024584,Canada,Ontario,EPSG:4326,"",Creighton,"Silver,,balt,Gold, elements,,pper","Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-81.17895,46.4611,POINT (-81.1789500000000004 46.4610999999999947),750,GEO,https://mrdata.usgs.gov/mrds1498
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042347,https://mrdata.usgs.gov/mrds,10042347,United States,Montana,EPSG:4326,Mountain View,Mouat Verdegris,"Silver,balt, elements,Gold,,pper","U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",-109.89635,45.37992,POINT (-109.8963499999999840 45.3799199999999985),522,GEO,https://mrdata.usgs.gov/mrds2938
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304793,https://mrdata.usgs.gov/mrds,10304793,Zimbabwe,"",EPSG:4326,"",Hunters Road,"","Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,Laterite nickel,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE",29.50133,-14.33057,POINT (29.5013300000000029 -14.3305700000000016),129,GEO,https://mrdata.usgs.gov/mrds562
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10102968,https://mrdata.usgs.gov/mrds,10102968,United States,California,EPSG:4326,"",Hummer,"pper,","Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,Vein ± replacement nickel",-122.72333,41.33012,POINT (-122.7233300000000185 41.3301200000000009),678,GEO,https://mrdata.usgs.gov/mrds190
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094627,https://mrdata.usgs.gov/mrds,10094627,United States,Colorado,EPSG:4326,"",Osirio,"","Anorthosite conduit nickel- copper-PGE,Vein ± replacement nickel",-105.39419,39.39527,POINT (-105.3941899999999947 39.3952699999999965),527,GEO,https://mrdata.usgs.gov/mrds1525
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039361,https://mrdata.usgs.gov/mrds,10039361,Australia,Western Australia,EPSG:4326,"",Stia Send,"elements,,pper","Komatiite nickel-copper-PGE,Laterite nickel",121.4992,-30.32945,POINT (121.4991999999999877 -30.3294499999999978),564,GEO,https://mrdata.usgs.gov/mrds2632
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070074,https://mrdata.usgs.gov/mrds,10070074,Canada,Ontario,EPSG:4326,"",Falnbridge Canada,"pper,","Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-81.33312,46.58332,POINT (-81.3331199999999939 46.5833199999999934),756,GEO,https://mrdata.usgs.gov/mrds147
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097396,https://mrdata.usgs.gov/mrds,10097396,United States,Alaska,EPSG:4326,"",North Tip of Fleming Island,",balt,pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-136.32176,57.79415,POINT (-136.3217600000000118 57.7941500000000019),274,GEO,https://mrdata.usgs.gov/mrds1443
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039240,https://mrdata.usgs.gov/mrds,10039240,Serbia,"",EPSG:4326,"",Maguri,",balt,","Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE",20.83518,42.49873,POINT (20.8351799999999976 42.4987300000000019),318,GEO,https://mrdata.usgs.gov/mrds1147
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231369,https://mrdata.usgs.gov/mrds,10231369,Philippines,"",EPSG:4326,No Alternate Names,Borongan,"",Laterite nickel,125.24921,11.50048,POINT (125.2492100000000050 11.5004799999999978),349,GEO,https://mrdata.usgs.gov/mrds1408
