ms_uri,GroupID
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201620,GROUP1836
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245549,GROUP1837
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10293737,GROUP1838
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209859,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067539,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000849",GROUP1839
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10203572,GROUP1840
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10294386,GROUP1841
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105492,GROUP1842
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201615,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033302",GROUP1843
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105496,GROUP1844
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038079,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10124825",GROUP1845
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112093,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002888",GROUP1846
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000966,GROUP1847
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10043243,GROUP1848
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070138,GROUP1849
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307870,GROUP1850
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197308,GROUP1851
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177995,GROUP1852
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093486,GROUP1853
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10252896,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204239",GROUP1854
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079905,GROUP1855
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070518,GROUP1856
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033783,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115682",GROUP1857
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10211009,GROUP1858
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10143430,GROUP1859
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10175393,GROUP1860
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125374,GROUP1861
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283135,GROUP1862
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036903,GROUP1863
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10270356,GROUP1864
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002338,GROUP1865
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033761,GROUP1866
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209774,GROUP1867
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048496,GROUP1868
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067573,GROUP1869
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233687,GROUP1870
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070520,GROUP1871
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047983,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10131749",GROUP1872
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172295,GROUP1873
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305999,GROUP1874
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138416,GROUP1875
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056256,GROUP1876
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10053688,GROUP1877
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10026473,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10026478",GROUP1878
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048506,GROUP1879
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222363,GROUP1880
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048523,GROUP1881
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__dunka-pit-2093,GROUP1881
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__dunka-pit,GROUP1881
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042342,GROUP1882
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139415,GROUP1883
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112281,GROUP1884
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069419,GROUP1885
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136610,GROUP1886
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10269383,GROUP1887
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185549,GROUP1888
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096235,GROUP1889
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068220,GROUP1890
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306000,GROUP1891
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10102968,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165301",GROUP1892
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010599,GROUP1893
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056250,GROUP1894
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209503,GROUP1895
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10281585,GROUP1896
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033784,GROUP1897
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196601,GROUP1898
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103631,GROUP1899
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301434,GROUP1900
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10140787,GROUP1901
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196883,GROUP1902
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212691,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040671",GROUP1903
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282931,GROUP1904
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307887,GROUP1905
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400337,GROUP1906
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10293975,GROUP1907
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10218361,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10084421",GROUP1908
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128398,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095345",GROUP1909
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001354,GROUP1910
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10293997,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078272",GROUP1911
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10025903,GROUP1912
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002339,GROUP1913
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10211019,GROUP1914
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10211142,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033760",GROUP1915
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10292527,GROUP1916
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10131596,GROUP1917
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107740,GROUP1918
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233788,GROUP1919
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__funter-bay-2105,GROUP1919
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__funter-bay,GROUP1919
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10186601,GROUP1920
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10239227,GROUP1921
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040483,GROUP1922
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310329,GROUP1923
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10287408,GROUP1924
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094633,GROUP1925
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10240135,GROUP1926
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10082825,GROUP1927
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10276299,GROUP1928
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067864,GROUP1929
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040151,GROUP1930
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10257365,GROUP1931
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112612,GROUP1932
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013716,GROUP1933
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307864,GROUP1934
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155607,GROUP1935
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10200627,GROUP1936
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067825,GROUP1937
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301385,GROUP1938
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10080127,GROUP1939
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033762,GROUP1940
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10166102,GROUP1941
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000974,GROUP1942
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056261,GROUP1943
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036660,GROUP1944
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10180545,GROUP1945
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234080,GROUP1946
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128653,GROUP1947
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245724,GROUP1948
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221071,GROUP1949
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310350,GROUP1950
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181342,GROUP1951
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033789,GROUP1952
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067769,GROUP1953
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036661,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298339",GROUP1954
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196091,GROUP1955
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10123596,GROUP1956
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067534,GROUP1957
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10253015,GROUP1958
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234042,GROUP1959
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233798,GROUP1960
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048462,GROUP1961
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10140214,GROUP1962
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10190175,GROUP1963
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10082829,GROUP1964
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040222,GROUP1965
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10235479,GROUP1966
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209111,GROUP1967
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048460,GROUP1968
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307838,GROUP1969
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048643,GROUP1970
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10287764,GROUP1971
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128642,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033307",GROUP1972
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197903,GROUP1973
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067570,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185938",GROUP1974
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10269676,GROUP1975
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10127251,GROUP1976
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142195,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094627",GROUP1977
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10123215,GROUP1978
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196982,GROUP1979
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10180389,GROUP1980
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002221,GROUP1981
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002386,GROUP1982
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10184689,GROUP1983
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136902,GROUP1984
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067827,GROUP1985
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040154,GROUP1986
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307842,GROUP1987
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160331,GROUP1988
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070544,GROUP1989
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258708,GROUP1990
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258348,GROUP1991
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10118935,GROUP1992
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163703,GROUP1993
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067850,GROUP1994
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161181,GROUP1995
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001107,GROUP1996
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10052654,GROUP1997
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085080,GROUP1998
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152428,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10053464",GROUP1999
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033306,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128792",GROUP2000
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109596,GROUP2001
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056249,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056259",GROUP2002
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067413,GROUP2003
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10264936,GROUP2004
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033242,GROUP2005
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067535,GROUP2006
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196010,GROUP2007
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221561,GROUP2008
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098337,GROUP2009
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000734,GROUP2010
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070515,GROUP2011
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161005,GROUP2012
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274122,GROUP2013
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072945,GROUP2014
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10244709,GROUP2015
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106404,GROUP2016
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033775,GROUP2017
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234034,GROUP2018
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295062,GROUP2019
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105603,GROUP2020
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10156710,GROUP2021
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306001,GROUP2022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047365,GROUP2023
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306002,GROUP2024
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045082,GROUP2025
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033295,GROUP2026
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10268259,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10083636",GROUP2027
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245590,GROUP2028
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174011,GROUP2029
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072946,GROUP2030
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036930,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10131936",GROUP2031
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10294550,GROUP2032
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033770,GROUP2033
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10250069,GROUP2034
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078354,GROUP2035
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10025781,GROUP2036
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069296,GROUP2037
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055197,GROUP2038
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144159,GROUP2039
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10236202,GROUP2040
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10176644,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039222",GROUP2041
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196805,GROUP2042
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10291841,GROUP2043
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107993,GROUP2044
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204804,GROUP2045
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096184,GROUP2046
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022033,GROUP2047
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10082900,GROUP2048
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307759,GROUP2049
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221424,GROUP2050
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033779,GROUP2051
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10082834,GROUP2052
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067528,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002734",GROUP2053
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021937,GROUP2054
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067855,GROUP2055
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036825,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10253412",GROUP2056
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10111677,GROUP2057
