country,ms_uri,source_id,record_id,state_or_province,location,crs,other_names,site_name,commodity,deposit_type,link_method,longitude,latitude,GroupID
Greece,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069242,https://mrdata.usgs.gov/mrds,10069242,"",POINT (23.5350499999999982 38.6655000000000015),EPSG:4326,"",Euboea Larymna Greece,"","Black shale nickel ± Mo- PGE,Laterite nickel",GEO,23.53505,38.6655,https://mrdata.usgs.gov/mrds1319
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039063,https://mrdata.usgs.gov/mrds,10039063,Western Australia,POINT (121.7825099999999878 -32.1960499999999925),EPSG:4326,"Cowan,Bronzite,Dundas Hills,Specific Sulfide Occurrences,Spinifex",Jimberlana Dyke,",,pper","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE",GEO,121.78251,-32.19605,https://mrdata.usgs.gov/mrds1320
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048507,https://mrdata.usgs.gov/mrds,10048507,Montana,POINT (-109.8355099999999993 45.3740899999999954),EPSG:4326,"",Nye Basin East,"balt,Silver,,Gold,,pper,","Anorthosite conduit nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",GEO,-109.83551,45.37409,https://mrdata.usgs.gov/mrds1321
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037016,https://mrdata.usgs.gov/mrds,10037016,Nevada,POINT (-117.2503600000000148 41.1807099999999977),EPSG:4326,"Reilly Mine,NBMG Sample Site 2613",Dernan,",,, ,pper,Gold,Iron,,balt,,,,,,,,",Skarn tungsten ± Mo,GEO,-117.25036,41.18071,https://mrdata.usgs.gov/mrds1322
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134414,https://mrdata.usgs.gov/mrds,10134414,"",POINT (61.1681000000000026 57.4478799999999907),EPSG:4326,"",Rezh,",balt","Laterite nickel,Vein cobalt ± Ni",GEO,61.1681,57.44788,https://mrdata.usgs.gov/mrds1323
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010413,https://mrdata.usgs.gov/mrds,10010413,Idaho,POINT (-115.9171199999999970 47.4320699999999960),EPSG:4326,"",Tilicum,",pper","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE",GEO,-115.91712,47.43207,https://mrdata.usgs.gov/mrds1324
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134371,https://mrdata.usgs.gov/mrds,10134371,"",POINT (39.2018599999999964 51.6315299999999979),EPSG:4326,"",Voronezh,"pper,","Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,39.20186,51.63153,https://mrdata.usgs.gov/mrds1325
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038809,https://mrdata.usgs.gov/mrds,10038809,"",POINT (27.3536699999999975 -25.6782999999999966),EPSG:4326,"Ltd,Rustenburg Platinum Mines,Waterval Mine",Rustenburg,",,,,,Gold,pper",U-M layered intrusion PGE,GEO,27.35367,-25.6783,https://mrdata.usgs.gov/mrds1326
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079223,https://mrdata.usgs.gov/mrds,10079223,"",POINT (27.3347799999999950 -25.6633099999999956),EPSG:4326,"Waterval,Rustenburg Platinum Mines Ltd",Rustenburg,",,,, elements,,Gold,,pper,,","U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",GEO,27.33478,-25.66331,https://mrdata.usgs.gov/mrds1326
Indonesia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207101,https://mrdata.usgs.gov/mrds,10207101,"",POINT (122.5992799999999647 -3.9480300000000006),EPSG:4326,"Pertambangan Nikel,Pomalaa",Pomalaa,"","Black shale nickel ± Mo- PGE,Laterite nickel,U-M conduit nickel-copper- PGE",GEO,122.59928,-3.94803,https://mrdata.usgs.gov/mrds1327
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033787,https://mrdata.usgs.gov/mrds,10033787,California,POINT (-120.8726499999999504 35.4568999999999974),EPSG:4326,"",Manini,"","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",GEO,-120.87265,35.4569,https://mrdata.usgs.gov/mrds1328
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10084420,https://mrdata.usgs.gov/mrds,10084420,Maine,POINT (-69.2554699999999883 44.1753399999999985),EPSG:4326,"Area 5 Prospect,Warren Deposit",Warren,",balt","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE",GEO,-69.25547,44.17534,https://mrdata.usgs.gov/mrds1329
Norway,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038235,https://mrdata.usgs.gov/mrds,10038235,"",POINT (5.1011499999999987 59.3905499999999975),EPSG:4326,"",Faeo Grube,",pper,,,Silver,Gold","Climax-type porphyry molybdenum,U-M conduit nickel-copper- PGE",GEO,5.10115,59.39055,https://mrdata.usgs.gov/mrds1330
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187460,https://mrdata.usgs.gov/mrds,10187460,California,POINT (-123.9728499999999656 41.6959199999999939),EPSG:4326,"",Little Rattlesnake Mountain,",,balt",Laterite nickel,GEO,-123.97285,41.69592,https://mrdata.usgs.gov/mrds1331
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152748,https://mrdata.usgs.gov/mrds,10152748,Oregon,POINT (-118.8457599999999843 44.3509499999999974),EPSG:4326,"",Golden Glow,",",U-M layered intrusion chromium,GEO,-118.84576,44.35095,https://mrdata.usgs.gov/mrds1332
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079601,https://mrdata.usgs.gov/mrds,10079601,Western Australia,POINT (120.6992399999999890 -27.8128999999999991),EPSG:4326,"",Perseverance,"pper,","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Vein ± replacement nickel",GEO,120.69924,-27.8129,https://mrdata.usgs.gov/mrds1333
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098413,https://mrdata.usgs.gov/mrds,10098413,"",POINT (120.7992399999999833 -27.8295600000000007),EPSG:4326,"",Perseverance,"Gold,pper,,,","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE",GEO,120.79924,-27.82956,https://mrdata.usgs.gov/mrds1333
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056416,https://mrdata.usgs.gov/mrds,10056416,Minas Gerais,POINT (-46.6792799999999986 -20.8938699999999997),EPSG:4326,"Forteleza De Minas,Tolle Nickel Deposit,O",O,"balt,pper,, elements,Gold,",Komatiite nickel-copper-PGE,GEO,-46.67928,-20.89387,https://mrdata.usgs.gov/mrds1334
France,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159109,https://mrdata.usgs.gov/mrds,10159109,"",POINT (164.9985799999999756 -17.3804300000000005),EPSG:4326,"Nepoui,No Alternate Names",Nepoui Areasln,",balt",Laterite nickel,GEO,164.99858,-17.38043,https://mrdata.usgs.gov/mrds1335
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177323,https://mrdata.usgs.gov/mrds,10177323,Oregon,POINT (-123.9403599999999699 42.0545199999999966),EPSG:4326,Kalmiopsis Wilderness,Baldface Ridge Laterites,"Silver,,balt,",Laterite nickel,GEO,-123.94036,42.05452,https://mrdata.usgs.gov/mrds1336
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10052680,https://mrdata.usgs.gov/mrds,10052680,Oregon,POINT (-123.9403300000000030 42.0545400000000029),EPSG:4326,"",Baldface Ridge Laterites,"balt,Silver,,",Laterite nickel,GEO,-123.94033,42.05454,https://mrdata.usgs.gov/mrds1336
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10119380,https://mrdata.usgs.gov/mrds,10119380,Georgia,POINT (-85.0832399999999893 33.8501400000000032),EPSG:4326,"",Tallapoosa,",balt,pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt ± Ni",GEO,-85.08324,33.85014,https://mrdata.usgs.gov/mrds1337
Germany,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109571,https://mrdata.usgs.gov/mrds,10109571,"",POINT (8.2689599999999981 51.3487900000000081),EPSG:4326,"",Meschede,",Silver,pper,,,,Gold","Black shale nickel ± Mo- PGE,Felsic-siliciclastic VMS",GEO,8.26896,51.34879,https://mrdata.usgs.gov/mrds1338
Indonesia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230816,https://mrdata.usgs.gov/mrds,10230816,"",POINT (116.3594299999999748 -3.4980699999999993),EPSG:4326,"",Sebuku Island,",Iron,,",Laterite nickel,GEO,116.35943,-3.49807,https://mrdata.usgs.gov/mrds1339
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048513,https://mrdata.usgs.gov/mrds,10048513,Montana,POINT (-109.9688499999999891 45.3988099999999974),EPSG:4326,J-M Reef,West Fork East,",Gold,,pper,,","U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",GEO,-109.96885,45.39881,https://mrdata.usgs.gov/mrds1340
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093105,https://mrdata.usgs.gov/mrds,10093105,Montana,POINT (-110.0069100000000049 45.4043599999999969),EPSG:4326,"",West Fork West,",pper,,,,Gold","U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",GEO,-110.00691,45.40436,https://mrdata.usgs.gov/mrds1340
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136505,https://mrdata.usgs.gov/mrds,10136505,Alaska,POINT (-149.8597200000000100 63.0703800000000001),EPSG:4326,"Copper Crown 1-128,Lucky Green 1-200,Ahctgun Creek Mining Co,Lucky Blue 1-136,Little Red Bed 1-8,Little Shotgun Creek 1-167,1-175",Shotgun Lode,"Gold,pper,,,Silver,,","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,-149.85972,63.07038,https://mrdata.usgs.gov/mrds1341
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068221,https://mrdata.usgs.gov/mrds,10068221,Virginia,POINT (-80.3756199999999978 36.8300699999999992),EPSG:4326,"Toncrae-Howard Mine,Toncray Mine",Toncrae,",Iron,Silver,pper,Iron, Pig Iron,balt",Mafic-siliciclastic VMS,GEO,-80.37562,36.83007,https://mrdata.usgs.gov/mrds1342
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206924,https://mrdata.usgs.gov/mrds,10206924,"",POINT (41.3350500000000025 49.9982299999999924),EPSG:4326,Martovskoye Deposit,Martovo,"pper,","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Ophiolite nickel-copper-PGE",GEO,41.33505,49.99823,https://mrdata.usgs.gov/mrds1343
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001095,https://mrdata.usgs.gov/mrds,10001095,Alaska,POINT (-144.3718399999999917 63.0799599999999998),EPSG:4326,"",Unnamed,"Silver,,Gold,pper","Bimodal-mafic VMS,Felsic-siliciclastic VMS,Iron sulfide polymetallic",GEO,-144.37184,63.07996,https://mrdata.usgs.gov/mrds1344
Serbia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096187,https://mrdata.usgs.gov/mrds,10096187,"",POINT (21.0018600000000006 42.4987300000000019),EPSG:4326,"",Cikatovo Yugoslavia,"","Black shale nickel ± Mo- PGE,Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",GEO,21.00186,42.49873,https://mrdata.usgs.gov/mrds1345
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008507,https://mrdata.usgs.gov/mrds,10008507,Wyoming,POINT (-110.7833299999999923 42.7166699999999935),EPSG:4326,Phosphoria,Afton area (vanadiferous zone),",balt,,,,,,,","Black shale va- nadium ± Mo ± Ni,Supergene vanadium",GEO,-110.78333,42.71667,https://mrdata.usgs.gov/mrds1346
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10229055,https://mrdata.usgs.gov/mrds,10229055,Washington,POINT (-118.9803399999999982 48.2912399999999948),EPSG:4326,"",Section Twelve,"","U-M conduit nickel-copper- PGE,Vein ± replacement nickel",GEO,-118.98034,48.29124,https://mrdata.usgs.gov/mrds1347
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10092609,https://mrdata.usgs.gov/mrds,10092609,Washington,POINT (-118.9828100000000006 48.2879000000000005),EPSG:4326,"",Section Twelve,"","Vein cobalt ± Ni,Vein ± replacement nickel",GEO,-118.98281,48.2879,https://mrdata.usgs.gov/mrds1347
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060741,https://mrdata.usgs.gov/mrds,10060741,"",POINT (-49.3657800000000009 -8.1979799999999994),EPSG:4326,"",Quatipuru,"",Laterite nickel,GEO,-49.36578,-8.19798,https://mrdata.usgs.gov/mrds1348
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10270054,https://mrdata.usgs.gov/mrds,10270054,Montana,POINT (-112.7416999999999945 46.6081899999999933),EPSG:4326,"",South End of Garrison Anticline,",Samarium,Europium,Cerium,,Ytterbium,,Lanthanum,Yttrium,Holmium,Neodymium,Lutetium,Praseodymium,Erbium,Dysprosium,,Gadolinium,,Thulium,,Terbium","Apatite- nepheline- titanite intrusion,Phosphorite",GEO,-112.7417,46.60819,https://mrdata.usgs.gov/mrds1349
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301275,https://mrdata.usgs.gov/mrds,10301275,Washington,POINT (-120.6080800000000011 47.8401199999999918),EPSG:4326,"",Georgie Smith,",Gold,","Hypozonal orogenic gold,Oxidized intrusion- related gold",GEO,-120.60808,47.84012,https://mrdata.usgs.gov/mrds1350
Philippines,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183153,https://mrdata.usgs.gov/mrds,10183153,"",POINT (117.7493900000000053 8.5174500000000002),EPSG:4326,"No Alternate Names,Infanta Ipilan",Infanta,",balt",Laterite nickel,GEO,117.74939,8.51745,https://mrdata.usgs.gov/mrds1351
Argentina,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10061550,https://mrdata.usgs.gov/mrds,10061550,Mendoza,POINT (-69.3558600000000069 -33.3282900000000026),EPSG:4326,"",Barrera,"pper,,balt,,Silver","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel",GEO,-69.35586,-33.32829,https://mrdata.usgs.gov/mrds1352
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039355,https://mrdata.usgs.gov/mrds,10039355,Western Australia,POINT (121.5825200000000166 -31.3419099999999986),EPSG:4326,"",Widgiemooltha,", elements","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE",GEO,121.58252,-31.34191,https://mrdata.usgs.gov/mrds1353
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10211078,https://mrdata.usgs.gov/mrds,10211078,California,POINT (-123.8939500000000038 41.8804199999999938),EPSG:4326,Cam Nos 1-15,Cam Laterite,"balt,,","Black shale nickel ± Mo- PGE,Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",GEO,-123.89395,41.88042,https://mrdata.usgs.gov/mrds1354
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230225,https://mrdata.usgs.gov/mrds,10230225,Quebec,POINT (-77.2329299999999961 48.2666899999999970),EPSG:4326,"",Zulapa,"pper,","Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,-77.23293,48.26669,https://mrdata.usgs.gov/mrds1355
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095405,https://mrdata.usgs.gov/mrds,10095405,Quebec,POINT (-77.2329600000000056 48.2666600000000088),EPSG:4326,"",Zulapa,"pper, elements,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,-77.23296,48.26666,https://mrdata.usgs.gov/mrds1355
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039188,https://mrdata.usgs.gov/mrds,10039188,"",POINT (120.5992499999999836 -27.1962599999999988),EPSG:4326,"",Mt,",pper,Gold,,","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE",GEO,120.59925,-27.19626,https://mrdata.usgs.gov/mrds1356
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073446,https://mrdata.usgs.gov/mrds,10073446,Idaho,POINT (-116.0552299999999946 47.5045699999999940),EPSG:4326,"Chester Group,Polaris Group",ral Mountain,",,pper,,Silver,,balt","Orogenic silver-lead- zinc-copper- antimony,Vein five-element",GEO,-116.05523,47.50457,https://mrdata.usgs.gov/mrds1357
Philippines,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10118029,https://mrdata.usgs.gov/mrds,10118029,"",POINT (125.6825099999999935 10.1673100000000005),EPSG:4326,"",Adlay Carascal,"",Laterite nickel,GEO,125.68251,10.16731,https://mrdata.usgs.gov/mrds1358
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10195410,https://mrdata.usgs.gov/mrds,10195410,Minnesota,POINT (-96.4628399999999857 47.0382799999999932),EPSG:4326,"",unty,"","Anorthosite conduit nickel- copper-PGE,Black shale nickel ± Mo- PGE,Impact U-M intrusion nickel- copper-PGE",GEO,-96.46284,47.03828,https://mrdata.usgs.gov/mrds1359
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304455,https://mrdata.usgs.gov/mrds,10304455,Western Australia,POINT (121.4825000000000159 -30.8127999999999957),EPSG:4326,Kalgoorlie Smelter,(Facility) Kalgoorlie Flash,"pper,,balt","Komatiite nickel-copper-PGE,Laterite nickel",GEO,121.4825,-30.8128,https://mrdata.usgs.gov/mrds1360
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142558,https://mrdata.usgs.gov/mrds,10142558,Colorado,POINT (-105.5461799999999926 38.2753099999999904),EPSG:4326,"",Gem,",Silver","Anorthosite conduit nickel- copper-PGE,Vein ± replacement nickel",GEO,-105.54618,38.27531,https://mrdata.usgs.gov/mrds1361
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013400,https://mrdata.usgs.gov/mrds,10013400,Colorado,POINT (-105.5466899999999981 38.2755699999999948),EPSG:4326,"",Gem,",balt,Silver,pper","Anorthosite conduit nickel- copper-PGE,Carbonatite niobium,Peralkaline igneous HFSE- REE,Vein cobalt ± Ni",GEO,-105.54669,38.27557,https://mrdata.usgs.gov/mrds1361
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10210001,https://mrdata.usgs.gov/mrds,10210001,Alaska,POINT (-137.5646299999999940 58.7830100000000044),EPSG:4326,North Side of Desolation Glacier,Desolation Glacier,",pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,-137.56463,58.78301,https://mrdata.usgs.gov/mrds1362
Albania,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097456,https://mrdata.usgs.gov/mrds,10097456,"",POINT (20.0701999999999963 41.1410699999999991),EPSG:4326,"",Pishkash East,",Iron,","Laterite nickel,Ophiolite nickel-copper-PGE",GEO,20.0702,41.14107,https://mrdata.usgs.gov/mrds1363
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100223,https://mrdata.usgs.gov/mrds,10100223,Western Australia,POINT (121.5491899999999958 -31.6127399999999952),EPSG:4326,"",Wannaway,",,pper,Iron,Gold,","Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,121.54919,-31.61274,https://mrdata.usgs.gov/mrds1364
Australia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280529,https://mrdata.usgs.gov/mrds,10280529,Western Australia,POINT (121.5158900000000131 -31.5960700000000010),EPSG:4326,No Alternate Names,Wannaway,"pper,","Komatiite nickel-copper-PGE,Laterite nickel",GEO,121.51589,-31.59607,https://mrdata.usgs.gov/mrds1364
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197042,https://mrdata.usgs.gov/mrds,10197042,Montana,POINT (-112.8722900000000067 45.6527000000000029),EPSG:4326,"",Trapper Syncline,"Gadolinium, ,,Samarium,Neodymium,Lutetium,,Dysprosium,Thulium,Holmium,Yttrium,Terbium,Cerium,Ytterbium,Erbium,,Europium,,,Lanthanum,Praseodymium","Apatite intrusion REE,Apatite- nepheline- titanite intrusion,Phosphorite",GEO,-112.87229,45.6527,https://mrdata.usgs.gov/mrds1365
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10266901,https://mrdata.usgs.gov/mrds,10266901,Maine,POINT (-69.7993899999999883 45.6166500000000070),EPSG:4326,Black Narrows,Moxie Pluton,",balt,pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE",GEO,-69.79939,45.61665,https://mrdata.usgs.gov/mrds1366
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002236,https://mrdata.usgs.gov/mrds,10002236,Alaska,POINT (-136.9331999999999994 58.4086000000000070),EPSG:4326,"",Unnamed (DeLangle Mountain),"pper,Iron,,","Arc U-M intrusion titanium- vanadium,U-M layered intrusion iron-titanium- vanadium",GEO,-136.9332,58.4086,https://mrdata.usgs.gov/mrds1367
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10167638,https://mrdata.usgs.gov/mrds,10167638,Colorado,POINT (-105.1449700000000007 38.9010999999999925),EPSG:4326,"",Emma L,",","Anorthosite conduit nickel- copper-PGE,Vein ± replacement nickel",GEO,-105.14497,38.9011,https://mrdata.usgs.gov/mrds1368
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010860,https://mrdata.usgs.gov/mrds,10010860,Colorado,POINT (-105.1450099999999850 38.9011099999999956),EPSG:4326,"",Emma L,",,, ,","Anorthosite conduit nickel- copper-PGE,U-M intrusion nickel-copper- PGE",GEO,-105.14501,38.90111,https://mrdata.usgs.gov/mrds1368
China,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183407,https://mrdata.usgs.gov/mrds,10183407,"",POINT (117.5493099999999913 28.9156399999999998),EPSG:4326,"Xushong,Fugiawu,Tongchang",Dexing pper,",,Gold,,Silver,pper,,balt","Porphyry copper ± gold,Porphyry copper- molybdenum",GEO,117.54931,28.91564,https://mrdata.usgs.gov/mrds1369
Canada,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039332,https://mrdata.usgs.gov/mrds,10039332,Quebec,POINT (-69.6491900000000044 57.9334100000000092),EPSG:4326,"",Chrysler,"pper, elements,","Anorthosite conduit nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,-69.64919,57.93341,https://mrdata.usgs.gov/mrds1370
Philippines,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079663,https://mrdata.usgs.gov/mrds,10079663,Zambales,POINT (120.6659699999999873 16.0000500000000017),EPSG:4326,"",Philippines,"balt,",Laterite nickel,GEO,120.66597,16.00005,https://mrdata.usgs.gov/mrds1371
